[CONTENT]
1 | count=187
advanced_paik_system_advance/potential/or/and | count=1
advanced_paik_system_advance/potential/or/or | count=1
advances_in_production_modifier | count=1
adventuring_merchants | count=1
adventuring_merchants/game_data | count=1
advisor_antiliaisons | count=1
advisor_spurious_accusations | count=1
adzera_culture | count=1
aegean_archipelago_area | count=1
aegean_sea_area | count=1
aegean_sea_area/aegean_sea_province | count=1
aegean_sea_area/cyclades_coast_sea_province | count=1
aegean_sea_area/euboea_coast_province | count=1
aegean_sea_area/marmara_sea_province | count=1
aegean_sea_area/smyrna_coast_province | count=1
aekyom_culture | count=1
aeta_culture | count=1
afa | count=1
afar_culture | count=1
afghan_culture | count=1
afghani_language | count=1
afghani_language/dynasty_names | count=1
afghani_language/female_names | count=1
afghani_language/lowborn | count=1
afghani_language/male_names | count=1
afr | count=1
africa | count=1
africa/adamawa_area | count=1
africa/central_africa | count=1
africa/central_africa/central_africa_region | count=1
africa/central_africa/central_africa_region/central_africa_area | count=1
africa/central_africa/central_africa_region/wadai_area | count=1
african_bantu_ethnicity | count=1
african_bantu_ethnicity/eye_color | count=1
african_bantu_ethnicity/skin_color | count=1
african_bantu_ethnicity/skin_color/10 | count=1
african_ethiopian_ethnicity | count=1
african_ethiopian_ethnicity/eye_color | count=1
african_ethiopian_ethnicity/skin_color | count=1
african_ethiopian_ethnicity/skin_color/10 | count=1
african_ethnicity | count=1
african_ethnicity/eye_color | count=1
african_ethnicity/skin_color | count=1
african_ethnicity/skin_color/10 | count=1
african_gfx | count=1
african_gfx/ethnicities | count=1
african_mande_ethnicity | count=1
african_mande_ethnicity/eye_color | count=1
african_mande_ethnicity/skin_color | count=1
african_mande_ethnicity/skin_color/10 | count=1
african_slave_trade_encouraged | count=1
african_sturdy_grains_advance | count=1
african_sturdy_grains_advance/potential | count=1
african_sturdy_grains_advance/potential/or | count=1
after | count=310
after/change_variable | count=2
after/create_character | count=1
after/custom_tooltip | count=2
after/custom_tooltip/every_location_in_area | count=1
after/custom_tooltip/hidden_effect | count=1
after/custom_tooltip/hidden_effect/every_country | count=1
after/else | count=1
after/else/trigger_event_silently | count=1
after/every_character | count=1
after/every_child | count=2
after/every_in_list | count=2
after/every_in_list/if | count=1
after/every_neighbor_country | count=2
after/every_neighbor_country/limit | count=2
after/every_neighbor_country/limit/or | count=1
after/every_neighbor_country/or | count=1
after/every_neighbor_country/or/any_owned_location | count=1
after/every_owned_location | count=1
after/every_owned_location/limit | count=1
after/every_subject | count=1
after/every_subject/limit | count=1
after/hidden_effect | count=32
after/hidden_effect/banish_character_to_country_effect | count=1
after/hidden_effect/chinese_treasure_sail_to | count=1
after/hidden_effect/every_international_organization_member | count=1
after/hidden_effect/if | count=5
after/hidden_effect/if/every_owned_location | count=1
after/hidden_effect/if/limit | count=2
after/hidden_effect/owner | count=1
after/hidden_effect/owner/every_country_in_diplomatic_range | count=1
after/hidden_effect/trigger_event_non_silently | count=2
after/if | count=58
after/if/add_opinion_mutual_effect | count=1
after/if/limit | count=24
after/if/limit/any_in_list | count=1
after/if/limit/variable_list_size | count=1
after/owner | count=1
after/owner/if | count=1
after/remove_list_variable | count=2
after/root | count=1
after/root/every_owned_location | count=1
after/root/every_owned_location/limit | count=1
after/set_variable | count=3
after/show_as_tooltip | count=1
after/show_as_tooltip/add_country_modifier | count=1
after/start_civil_war | count=1
after/start_civil_war/every_in_list | count=1
after/start_civil_war/raise_all_levies | count=1
after/switch | count=1
after/trigger_event_non_silently | count=5
after/trigger_event_silently | count=10
after/while | count=1
aftermath_of_the_scientific_revolution | count=1
aftermath_of_the_scientific_revolution/game_data | count=1
agaideka_culture | count=1
agaw_culture | count=1
agaw_language | count=1
agaw_language/dynasty_names | count=1
agaw_language/female_names | count=1
agaw_language/lowborn | count=1
agaw_language/male_names | count=1
agc | count=1
age | count=15
age/curve | count=14
age_1_traditions | count=1
age_1_traditions/max_ai_privilege_per_estate | count=1
age_1_traditions/min_ai_privilege_per_estate | count=1
age_1_traditions/modifier | count=1
age_2_renaissance | count=1
age_2_renaissance/max_ai_privilege_per_estate | count=1
age_2_renaissance/min_ai_privilege_per_estate | count=1
age_2_renaissance/modifier | count=1
age_3_discovery | count=1
age_3_discovery/max_ai_privilege_per_estate | count=1
age_3_discovery/min_ai_privilege_per_estate | count=1
age_3_discovery/modifier | count=1
age_4_reformation | count=1
age_4_reformation/max_ai_privilege_per_estate | count=1
age_4_reformation/min_ai_privilege_per_estate | count=1
age_4_reformation/modifier | count=1
age_5_absolutism | count=1
age_5_absolutism/max_ai_privilege_per_estate | count=1
age_5_absolutism/min_ai_privilege_per_estate | count=1
age_5_absolutism/modifier | count=1
age_6_revolutions | count=1
age_6_revolutions/max_ai_privilege_per_estate | count=1
age_6_revolutions/min_ai_privilege_per_estate | count=1
age_6_revolutions/modifier | count=1
age_in_days | count=1
age_in_years | count=1
age_of_condottieri | count=1
age_of_condottieri/potential | count=1
age_preference | count=1
age_preset_aging_body | count=1
age_preset_aging_body/curve | count=1
age_preset_aging_hsv_curve | count=1
age_preset_aging_hsv_curve/curve | count=1
age_preset_blush | count=1
age_preset_blush/curve | count=1
age_preset_cheek_fat | count=1
age_preset_cheek_fat/curve | count=1
age_preset_child_features | count=1
age_preset_child_features/curve | count=1
age_preset_child_features_half | count=1
age_preset_child_features_half/curve | count=1
age_preset_child_features_late | count=1
age_preset_child_features_late/curve | count=1
age_preset_early_aging | count=1
age_preset_early_aging/curve | count=1
age_preset_early_aging_forehead | count=1
age_preset_early_aging_forehead/curve | count=1
age_preset_early_aging_hsv_curve | count=1
age_preset_early_aging_hsv_curve/curve | count=1
age_preset_early_aging_mouth | count=1
age_preset_early_aging_mouth/curve | count=1
age_preset_expressions | count=1
age_preset_expressions/curve | count=1
age_preset_expressions_early | count=1
age_preset_expressions_early/curve | count=1
age_preset_eyebrows | count=1
age_preset_eyebrows/curve | count=1
age_preset_full_aging | count=1
age_preset_full_aging/curve | count=1
age_preset_late_aging_hsv_curve | count=1
age_preset_late_aging_hsv_curve/curve | count=1
age_preset_negative_multiply | count=1
age_preset_negative_multiply/curve | count=1
age_preset_regular_multiply | count=1
age_preset_regular_multiply/curve | count=1
age_preset_stubble | count=1
age_preset_stubble/curve | count=1
age_preset_very_late | count=1
age_preset_very_late/curve | count=1
age_presets | count=1
age_presets/age_preset_1 | count=1
age_presets/age_preset_1/curve | count=1
agenda_for_estate_type | count=1
agent_training | count=1
ages_of_eu.1 | count=1
ages_of_eu.1/illustration_tags | count=1
ages_of_eu.1/option | count=3
aggressive_military_stance | count=1
aggressiveness_modifier | count=2
aggressiveness_modifier/game_data | count=1
agh | count=1
agitate_for_liberty | count=1
agitate_for_liberty/category | count=1
agitate_for_liberty/visible | count=1
agitate_for_liberty/visible/not | count=1
agitate_for_liberty_cost | count=1
agj | count=1
agn | count=1
agob_culture | count=1
agojuda_culture | count=1
agreed_second_congress_of_visegrad | count=1
agreed_with_mufti | count=1
agreed_with_mufti/game_data | count=1
agreements_sea_nomads | count=1
agreements_sea_nomads/potential | count=1
agricolas_reputation | count=1
agricultural_boom | count=1
agricultural_boom/game_data | count=1
agricultural_cultivation | count=1
agricultural_cultivation/country_modifier | count=1
agricultural_revolution | count=1
agricultural_revolution/game_data | count=1
agriculture_advance | count=1
agriculture_advance/allow | count=1
agw | count=1
agwu_nsi_god | count=1
agwu_nsi_god/country_modifier | count=1
agwu_nsi_god/potential | count=1
ahdnames | count=1
ahdnames/potential | count=1
ahi | count=1
ahi_bureaucrats | count=1
ahi_bureaucrats/game_data | count=1
ahimsa | count=1
ahimsa/potential | count=1
ahimsa/potential/or | count=1
ahistorical_formable_countries | count=1
ahistorical_formable_countries/allow_ahistorical_formable_countries | count=1
ahistorical_formable_countries/allow_plausible_ahistorical_formable_countries | count=1
ahistorical_formable_countries/no_ahistorical_formable_countries | count=1
aho | count=1
ahobilam_holy_city | count=1
aht | count=1
ahtna_culture | count=1
ahu | count=1
ahy | count=1
ai_cede_location_desire/add/if/limit | count=2
ai_chance | count=677
ai_chance/modifier | count=46
ai_chance/modifier/is_allied_with | count=1
ai_chance/modifier/not/or | count=1
ai_chance/modifier/opinion | count=1
ai_chance/modifier/or | count=3
ai_chance/modifier/relative_strength | count=1
ai_chance/modifier/trigger/any_neighbor_country | count=2
ai_colonisation_rule | count=1
ai_colonisation_rule/all_countries_colonize | count=1
ai_colonisation_rule/western_colonisation_only | count=1
ai_conquer_desire | count=1
ai_conquer_desire/gradient_parameters | count=1
ai_conquer_desire/map_markers | count=1
ai_controller_area | count=1
ai_controller_area/gradient_parameters | count=1
ai_controller_area/map_markers | count=1
ai_country_should_colonize | count=1
ai_country_should_colonize/or | count=3
ai_country_should_colonize/or/and | count=1
ai_country_should_colonize/or/and/overlord | count=1
ai_desire | count=45
ai_desire/add | count=18
ai_desire/add/every_loan | count=1
ai_desire/if | count=17
ai_desire/if/add | count=1
ai_desire/if/limit | count=17
ai_desire/if/limit/or | count=1
ai_desire_to_add | count=3
ai_desire_to_allow_new_member | count=34
ai_desire_to_allow_new_member/add | count=34
ai_desire_to_allow_new_member/if | count=2
ai_desire_to_allow_new_member/if/limit | count=1
ai_desire_to_allow_new_member/subtract | count=7
ai_desire_to_join | count=33
ai_desire_to_join/add | count=22
ai_desire_to_join/add/every_international_organization_member | count=1
ai_desire_to_join/add/every_international_organization_member/root | count=1
ai_desire_to_join/add/if | count=2
ai_desire_to_join/add/if/limit | count=1
ai_desire_to_join/add/value | count=7
ai_desire_to_join/add/value/leader_country | count=1
ai_desire_to_join/add/value/root | count=6
ai_desire_to_join/if | count=7
ai_desire_to_join/if/add | count=1
ai_desire_to_join/if/add/every_international_organization_member | count=1
ai_desire_to_join/if/limit | count=2
ai_desire_to_join/subtract | count=2
ai_desire_to_join/subtract/value | count=2
ai_difficulty | count=1
ai_difficulty/ai_easy_difficulty | count=1
ai_difficulty/ai_hard_difficulty | count=1
ai_difficulty/ai_normal_difficulty | count=1
ai_difficulty/ai_very_easy_difficulty | count=1
ai_difficulty/ai_very_hard_difficulty | count=1
ai_exploration_rule | count=1
ai_exploration_rule/all_countries_explore | count=1
